ID,VL_FATU,VL_SLDO,DT_ABRT,DS_CNAE,DT_REFE,VL_SAIDA_TOTAL,QTD_TRANS_SAIDA,VL_SAIDA_MEDIO,TIPO_TRANS_PREF,VL_ENTRADA_TOTAL,QTD_TRANS_ENTRADA,VL_LIQUIDO_TRANS,QTD_TRANS_TOTAL,FATU_SALDO_RATIO,CLUSTER
CNPJ_05922,2432186,59632,2017-04-09,Fabricação de móveis,2025-01-31,0.0,0.0,0.0,0,314.0,1.0,314.0,1.0,40.78659109203112,0
CNPJ_01721,1527000,-16945,2017-03-23,Telecomunicações sem fio,2025-01-31,2008.0,3.0,669.33,BOLETO,0.0,0.0,-2008.0,3.0,90.11507819415756,0
CNPJ_00582,721838,-36514,2016-03-04,Comércio atacadista de medicamentos,2025-01-31,0.0,0.0,0.0,0,97.0,1.0,97.0,1.0,19.76880100783261,0
CNPJ_04466,281517,23853,2023-07-30,Atividades de bancos múltiplos,2025-03-31,2523.0,2.0,1261.5,PIX,0.0,0.0,-2523.0,2.0,11.802163249905671,0
CNPJ_06144,2551232,21473,2022-08-21,Produção cinematográfica,2025-01-31,81474.0,3.0,27158.0,TED,99.0,1.0,-81375.0,4.0,118.8111581986681,0
CNPJ_07121,1322572,-20117,2021-08-18,Montagem industrial,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65.74399761395834,0
CNPJ_02663,26898010,-1863703,2020-08-28,Educação superior,2025-02-28,0.0,0.0,0.0,0,699.0,2.0,699.0,2.0,14.432562484473117,0
CNPJ_06362,254810,-23275,2020-10-07,Transporte ferroviário de carga,2025-01-31,1337495.0,21.0,63690.24,PIX,4967484.0,102.0,3629989.0,123.0,10.94779806659506,0
CNPJ_02202,706666,47334,2020-02-01,Padaria e confeitaria,2025-05-31,905200.0,55.0,16458.18,PIX,159397.0,13.0,-745803.0,68.0,14.929353107702708,0
CNPJ_04562,229780,19710,2023-01-04,Construção de rodovias,2025-04-30,61.0,1.0,61.0,PIX,65.0,1.0,4.0,2.0,11.658041603247083,0
CNPJ_09124,2304674,228343,2017-04-09,Obras de infraestrutura elétrica,2025-03-31,16.0,1.0,16.0,PIX,15.0,1.0,-1.0,2.0,10.093035477330156,0
CNPJ_00306,517644,15283,2022-03-03,Seguros de vida,2025-03-31,133.0,3.0,44.33,BOLETO,247.0,2.0,114.0,5.0,33.87057514885821,0
CNPJ_04089,98322,-3481,2021-03-17,Televisão por assinatura,2025-04-30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28.24533180120655,0
CNPJ_00255,750769,66439,2018-05-02,Transporte rodoviário de carga,2025-02-28,2157414.0,84.0,25683.5,PIX,2162566.0,59.0,5152.0,143.0,11.300124926624422,0
CNPJ_06736,182139,14189,2020-11-14,Comércio atacadista de medicamentos,2025-05-31,0.0,0.0,0.0,0,1328.0,1.0,1328.0,1.0,12.83663401226302,0
CNPJ_08682,202361,-243,2022-11-13,Cultivo de soja,2025-03-31,0.0,0.0,0.0,0,880.0,3.0,880.0,3.0,832.761316872428,0
CNPJ_06607,220824,19613,2019-01-17,Atividades hospitalares,2025-05-31,53.0,2.0,26.5,PIX,0.0,0.0,-53.0,2.0,11.25906286646612,0
CNPJ_07500,76581,-5936,2021-09-09,Produção cinematográfica,2025-01-31,1576.0,1.0,1576.0,PIX,0.0,0.0,-1576.0,1.0,12.901111859838275,0
CNPJ_04976,1814912,-125810,2016-04-25,Planos de saúde,2025-03-31,20.0,1.0,20.0,PIX,902.0,1.0,882.0,2.0,14.425816707733883,0
CNPJ_06001,28936270,-2692751,2010-01-19,Construção de edifícios,2025-02-28,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.745988024886074,0
CNPJ_00863,114231,-3574,2020-10-12,Padaria e confeitaria,2025-05-31,197755.0,27.0,7324.26,PIX,182789.0,21.0,-14966.0,48.0,31.96166759932848,0
CNPJ_03014,2845475,-236440,2014-04-08,Serviços de tecnologia da informação,2025-03-31,99.0,1.0,99.0,PIX,0.0,0.0,-99.0,1.0,12.034659956014211,0
CNPJ_00771,128304490,-17097402,2006-11-25,Engenharia civil,2025-01-31,2630.0,6.0,438.33,PIX,0.0,0.0,-2630.0,6.0,7.5043266807436595,3
CNPJ_04092,30161183,-2649512,2003-01-08,Produção cinematográfica,2025-01-31,0.0,0.0,0.0,0,12720.0,3.0,12720.0,3.0,11.383674805020698,0
CNPJ_07649,1084708,66494,2015-06-08,Telecomunicações sem fio,2025-05-31,364.0,2.0,182.0,PIX,0.0,0.0,-364.0,2.0,16.31287033416549,0
CNPJ_00054,129096,-1534,2021-05-03,Telecomunicações sem fio,2025-04-30,574.0,3.0,191.33,PIX,783.0,6.0,209.0,9.0,84.15645371577575,0
CNPJ_08859,153572,-101,2022-07-11,Atividades hospitalares,2025-05-31,0.0,0.0,0.0,0,957.0,3.0,957.0,3.0,1520.5148514851485,0
CNPJ_09581,1632956,-105253,2014-09-21,Engenharia civil,2025-02-28,100221.0,6.0,16703.5,BOLETO,0.0,0.0,-100221.0,6.0,15.51457915688864,0
CNPJ_00108,125646,-2262,2023-08-29,Saneamento básico,2025-04-30,180.0,3.0,60.0,BOLETO,0.0,0.0,-180.0,3.0,55.54641909814324,0
CNPJ_02971,1949508,-127158,2016-08-27,Obras de infraestrutura elétrica,2025-05-31,98.0,1.0,98.0,BOLETO,183.0,3.0,85.0,4.0,15.331383003822015,0
CNPJ_03110,169497,15668,2019-02-03,Telecomunicações sem fio,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.818036762828696,0
CNPJ_05981,16845356,1242561,2021-10-27,Atividades de bancos múltiplos,2025-04-30,852.0,2.0,426.0,PIX,7363.0,1.0,6511.0,3.0,13.556965010168517,0
CNPJ_06314,404551,17324,2017-09-10,Comércio atacadista de medicamentos,2025-02-28,0.0,0.0,0.0,0,604.0,1.0,604.0,1.0,23.35205495266682,0
CNPJ_08043,130842137,-6261214,2013-03-26,Serviços de tecnologia da informação,2025-04-30,0.0,0.0,0.0,0,53.0,1.0,53.0,1.0,20.897247243106527,3
CNPJ_05023,28682142,2478009,2010-09-10,Saneamento básico,2025-05-31,760.0,1.0,760.0,BOLETO,0.0,0.0,-760.0,1.0,11.574672246953098,0
CNPJ_04357,1745912,46999,2019-02-13,Educação superior,2025-02-28,36.0,1.0,36.0,PIX,272.0,3.0,236.0,4.0,37.14785420966403,0
CNPJ_00298,2324976,86175,2020-11-20,Educação superior,2025-01-31,51923.0,12.0,4326.92,PIX,267.0,1.0,-51656.0,13.0,26.97970409051349,0
CNPJ_03785,1520091,-8466,2021-09-29,Construção de barragens,2025-04-30,0.0,0.0,0.0,0,68.0,1.0,68.0,1.0,179.55244507441532,0
CNPJ_04174,128258,8272,2021-11-26,Construção de rodovias,2025-04-30,0.0,0.0,0.0,0,142.0,3.0,142.0,3.0,15.505077369439071,0
CNPJ_03495,219506,6763,2020-11-18,Comércio varejista de combustíveis,2025-03-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.4568978264084,0
CNPJ_03720,27922688,-2509757,2002-06-06,Fabricação de produtos químicos,2025-05-31,4828.0,2.0,2414.0,BOLETO,1085.0,2.0,-3743.0,4.0,11.125653997578253,0
CNPJ_00397,185451,-14163,2023-11-27,Televisão por assinatura,2025-05-31,9261.0,6.0,1543.5,PIX,0.0,0.0,-9261.0,6.0,13.094047871213728,0
CNPJ_01601,615473,-19736,2019-01-24,Telecomunicações sem fio,2025-03-31,5194.0,3.0,1731.33,PIX,1895.0,1.0,-3299.0,4.0,31.18529590595865,0
CNPJ_02396,1213754,-38880,2019-06-08,Hotéis e pousadas,2025-02-28,7437.0,9.0,826.33,PIX,66.0,1.0,-7371.0,10.0,31.21795267489712,0
CNPJ_04846,1283068,81379,2021-12-13,Extração de petróleo e gás natural,2025-04-30,2153.0,1.0,2153.0,TED,4933.0,3.0,2780.0,4.0,15.76657368608609,0
CNPJ_03996,106709,-7453,2019-09-19,Comércio atacadista de alimentos,2025-02-28,0.0,0.0,0.0,0,29.0,1.0,29.0,1.0,14.317590232121294,0
CNPJ_05700,15532773,1026337,2007-09-21,Administração pública,2025-05-31,0.0,0.0,0.0,0,52.0,1.0,52.0,1.0,15.13418399609485,0
CNPJ_01279,2908391,275209,2020-03-29,Comércio atacadista de tecidos,2025-01-31,0.0,0.0,0.0,0,103.0,1.0,103.0,1.0,10.567935641639629,0
CNPJ_02636,299956,-11607,2023-02-26,Extração de petróleo e gás natural,2025-05-31,9642.0,6.0,1607.0,PIX,0.0,0.0,-9642.0,6.0,25.842681140690964,0
CNPJ_04725,234167,22367,2022-03-08,Educação superior,2025-01-31,0.0,0.0,0.0,0,20.0,2.0,20.0,2.0,10.469307461885814,0
CNPJ_02826,55971,-4512,2019-01-29,Produção de ferro-gusa,2025-04-30,1442.0,9.0,160.22,PIX,0.0,0.0,-1442.0,9.0,12.404920212765957,0
CNPJ_06813,141185729,-41563,2002-01-04,Geração de energia elétrica,2025-03-31,11928.0,1.0,11928.0,TED,630054.0,42.0,618126.0,43.0,3396.909005605948,3
CNPJ_00223,1031151,-47827,2019-08-10,Transporte rodoviário de carga,2025-03-31,4573.0,6.0,762.17,PIX,783.0,1.0,-3790.0,7.0,21.560018399648733,0
CNPJ_02965,1963497,-78783,2017-11-01,Padaria e confeitaria,2025-05-31,27.0,1.0,27.0,TED,321.0,3.0,294.0,4.0,24.92285137656601,0
CNPJ_07614,435070,-33579,2015-08-17,Comércio atacadista de medicamentos,2025-03-31,142.0,2.0,71.0,BOLETO,0.0,0.0,-142.0,2.0,12.95660978587808,0
CNPJ_09362,255534,18303,2022-02-01,Fabricação de produtos químicos,2025-02-28,618642.0,12.0,51553.5,PIX,398576.0,10.0,-220066.0,22.0,13.961317816751352,0
CNPJ_08371,150064,8939,2022-12-16,Engenharia civil,2025-02-28,70.0,1.0,70.0,TED,0.0,0.0,-70.0,1.0,16.78756012976843,0
CNPJ_06232,225989,4211,2021-02-03,Atividades hospitalares,2025-05-31,86.0,1.0,86.0,PIX,0.0,0.0,-86.0,1.0,53.666350035620994,0
CNPJ_05630,1196953,-177842,2018-05-21,Extração de minério de ferro,2025-05-31,0.0,0.0,0.0,0,194.0,1.0,194.0,1.0,6.730429257430753,0
CNPJ_07761,94562779,7781220,1999-05-21,Hotéis e pousadas,2025-04-30,227.0,1.0,227.0,PIX,0.0,0.0,-227.0,1.0,12.15269315094548,3
CNPJ_03167,299556,28186,2019-03-17,Cultivo de trigo,2025-05-31,46.0,1.0,46.0,SISTEMICO,0.0,0.0,-46.0,1.0,10.627829418860427,0
CNPJ_08122,220906,-3262,2019-03-30,Educação superior,2025-03-31,171.0,1.0,171.0,PIX,148.0,1.0,-23.0,2.0,67.72103004291846,0
CNPJ_03309,186342,16107,2019-06-09,Fabricação de papel,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.56900726392252,0
CNPJ_07682,1071978,19484,2022-06-26,Restaurantes e similares,2025-02-28,484.0,1.0,484.0,PIX,0.0,0.0,-484.0,1.0,55.01837405050298,0
CNPJ_09103,19621230,-240730,2016-06-18,Comércio atacadista de tecidos,2025-03-31,95.0,1.0,95.0,PIX,145.0,2.0,50.0,3.0,81.50720724463092,0
CNPJ_02105,154661,2876,2022-04-15,Correios e entregas expressas,2025-02-28,8178.0,9.0,908.67,PIX,0.0,0.0,-8178.0,9.0,53.77642559109875,0
CNPJ_07487,194724254,-4422443,1996-08-10,Consultoria empresarial,2025-02-28,0.0,0.0,0.0,0,3978.0,1.0,3978.0,1.0,44.03092453650618,3
CNPJ_08604,1241423,-89918,2015-06-16,Saneamento básico,2025-04-30,71225.0,3.0,23741.67,PIX,12224.0,1.0,-59001.0,4.0,13.806167841811428,0
CNPJ_08486,250623,-9409,2023-09-10,Televisão por assinatura,2025-04-30,1347.0,1.0,1347.0,PIX,2054.0,3.0,707.0,4.0,26.63651822722925,0
CNPJ_04692,223108,-9186,2022-09-05,Transporte ferroviário de carga,2025-04-30,0.0,0.0,0.0,0,555.0,1.0,555.0,1.0,24.28782930546484,0
CNPJ_04062,1520303,83353,2016-12-27,Saneamento básico,2025-02-28,8484.0,2.0,4242.0,PIX,0.0,0.0,-8484.0,2.0,18.23933151776181,0
CNPJ_01027,57620859,3755215,2001-08-12,Comércio atacadista de tecidos,2025-04-30,169666.0,22.0,7712.09,PIX,41825.0,6.0,-127841.0,28.0,15.344223699575124,0
CNPJ_09926,198283,-15162,2023-09-15,Planos de saúde,2025-01-31,632.0,1.0,632.0,PIX,0.0,0.0,-632.0,1.0,13.077628281229387,0
CNPJ_03402,2271337,196247,2016-07-22,Engenharia civil,2025-01-31,55.0,1.0,55.0,PIX,0.0,0.0,-55.0,1.0,11.573868645125785,0
CNPJ_03024,11794783,-232934,2005-12-26,Fabricação de móveis,2025-05-31,0.0,0.0,0.0,0,61.0,1.0,61.0,1.0,50.635729434088624,0
CNPJ_05297,297425,-29705,2023-05-15,Correios e entregas expressas,2025-02-28,3653.0,3.0,1217.67,PIX,5211.0,4.0,1558.0,7.0,10.012624137350617,0
CNPJ_08675,2232628,157823,2019-12-09,Transporte rodoviário de carga,2025-02-28,0.0,0.0,0.0,0,6.0,1.0,6.0,1.0,14.146404516451977,0
CNPJ_07624,155897570,2065785,1995-07-01,Cultivo de trigo,2025-05-31,942.0,1.0,942.0,PIX,4183.0,2.0,3241.0,3.0,75.46650304847795,3
CNPJ_03615,30961538,429436,2008-10-18,Educação superior,2025-03-31,0.0,0.0,0.0,0,32.0,1.0,32.0,1.0,72.09814268016655,0
CNPJ_06363,46956649,-2987208,1997-10-03,Comércio atacadista de alimentos,2025-03-31,0.0,0.0,0.0,0,14105.0,2.0,14105.0,2.0,15.71924318627963,0
CNPJ_07637,2002160,160873,2019-03-01,Comércio atacadista de calçados,2025-04-30,45353.0,3.0,15117.67,PIX,668175.0,27.0,622822.0,30.0,12.445593729214972,0
CNPJ_00888,2721973,-132828,2021-05-07,Construção de edifícios,2025-04-30,1966.0,2.0,983.0,PIX,0.0,0.0,-1966.0,2.0,20.492463938326257,0
CNPJ_06316,3524445,-89800,2019-08-30,Produção cinematográfica,2025-05-31,0.0,0.0,0.0,0,347.0,4.0,347.0,4.0,39.24771714922049,0
CNPJ_09382,1339300,60043,2017-08-15,Comércio varejista de combustíveis,2025-01-31,881.0,1.0,881.0,PIX,0.0,0.0,-881.0,1.0,22.305680928667787,0
CNPJ_02703,2733012,75867,2022-11-17,Extração de minério de ferro,2025-03-31,8790.0,6.0,1465.0,PIX,10370.0,6.0,1580.0,12.0,36.02372573055479,0
CNPJ_03633,202013,-18131,2022-11-07,Restaurantes e similares,2025-05-31,75697.0,3.0,25232.33,PIX,299006.0,17.0,223309.0,20.0,11.141856488886438,0
CNPJ_07562,1562426,96685,2018-12-18,Telecomunicações sem fio,2025-03-31,52.0,1.0,52.0,PIX,0.0,0.0,-52.0,1.0,16.15996276568237,0
CNPJ_03625,9921425,613164,2001-07-02,Cultivo de trigo,2025-04-30,111.0,1.0,111.0,BOLETO,82.0,1.0,-29.0,2.0,16.180703694280812,0
CNPJ_07597,2690882,252816,2019-11-22,Televisão por assinatura,2025-05-31,19683.0,2.0,9841.5,PIX,0.0,0.0,-19683.0,2.0,10.643638060882225,0
CNPJ_01936,28721535,2334667,2016-03-02,Obras de infraestrutura elétrica,2025-03-31,302454.0,21.0,14402.57,PIX,751970.0,46.0,449516.0,67.0,12.302197700999756,0
CNPJ_08170,13736431,-968540,2017-03-07,Fabricação de móveis,2025-02-28,0.0,0.0,0.0,0,218.0,4.0,218.0,4.0,14.1826161025874,0
CNPJ_09420,1252757,104734,2019-02-05,Administração pública,2025-03-31,119378.0,9.0,13264.22,PIX,113.0,1.0,-119265.0,10.0,11.961321060973514,0
CNPJ_06617,26259750,-2431639,2009-06-01,Comércio varejista de alimentos,2025-04-30,19.0,1.0,19.0,PIX,0.0,0.0,-19.0,1.0,10.799197578258944,0
CNPJ_00594,112293,-2640,2020-10-31,Cultivo de milho,2025-02-28,0.0,0.0,0.0,0,22.0,1.0,22.0,1.0,42.53522727272728,0
CNPJ_07424,841991,49032,2022-08-21,Obras de infraestrutura elétrica,2025-04-30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.172275248817098,0
CNPJ_06675,87716,-1944,2019-08-31,Correios e entregas expressas,2025-02-28,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.12139917695473,0
CNPJ_01394,138201,4632,2019-09-05,Restaurantes e similares,2025-03-31,0.0,0.0,0.0,0,97.0,1.0,97.0,1.0,29.83613989637306,0
CNPJ_04423,283537,11888,2019-01-25,Obras de infraestrutura elétrica,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23.85068977119785,0
CNPJ_06294,212644,-12541,2022-11-18,Comércio varejista de combustíveis,2025-01-31,1002.0,1.0,1002.0,TED,5625.0,10.0,4623.0,11.0,16.9559046328044,0
CNPJ_07182,16064683,-473675,2008-02-24,Montagem industrial,2025-04-30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.91499023592125,0
CNPJ_08588,48639406,3074820,2000-07-24,Correios e entregas expressas,2025-02-28,33.0,1.0,33.0,PIX,0.0,0.0,-33.0,1.0,15.818618976070145,0
CNPJ_03426,57948,-3468,2023-12-02,Fabricação de caminhões e ônibus,2025-01-31,49.0,1.0,49.0,PIX,0.0,0.0,-49.0,1.0,16.709342560553633,0
CNPJ_03231,401617,-38280,2016-11-21,Produção de alumínio,2025-01-31,686.0,1.0,686.0,PIX,5965.0,4.0,5279.0,5.0,10.491562173458725,0
CNPJ_01879,60046,-3177,2022-02-11,Transporte ferroviário de carga,2025-05-31,166500.0,22.0,7568.18,PIX,0.0,0.0,-166500.0,22.0,18.900220333648097,0
CNPJ_04464,118503,11205,2021-02-09,Comércio varejista de alimentos,2025-02-28,47.0,1.0,47.0,PIX,335.0,1.0,288.0,2.0,10.57590361445783,0
CNPJ_05354,420602,-19766,2021-10-14,Restaurantes e similares,2025-02-28,0.0,0.0,0.0,0,193.0,1.0,193.0,1.0,21.27906506121623,0
CNPJ_02731,95700,-12820,2020-10-22,Padaria e confeitaria,2025-05-31,25815.0,15.0,1721.0,PIX,0.0,0.0,-25815.0,15.0,7.464898595943838,0
CNPJ_07787,893602,66923,2015-03-19,Atividades hospitalares,2025-02-28,3248.0,2.0,1624.0,PIX,105437.0,21.0,102189.0,23.0,13.35268891113668,0
CNPJ_06331,15453745,-1055383,2017-06-09,Distribuição de energia elétrica,2025-05-31,45.0,1.0,45.0,BOLETO,0.0,0.0,-45.0,1.0,14.642783709800138,0
CNPJ_06393,2142691,-185315,2017-09-15,Atividades hospitalares,2025-02-28,0.0,0.0,0.0,0,35.0,1.0,35.0,1.0,11.562426139276369,0
CNPJ_06853,135575684,-4393657,1996-01-31,Fabricação de automóveis,2025-02-28,0.0,0.0,0.0,0,11926.0,11.0,11926.0,11.0,30.85713882535665,3
CNPJ_04835,279774,-9808,2019-10-22,Comércio atacadista de alimentos,2025-04-30,207.0,1.0,207.0,PIX,0.0,0.0,-207.0,1.0,28.525081566068515,0
CNPJ_02530,155640413,15295285,2009-07-12,Atividades hospitalares,2025-04-30,5241.0,4.0,1310.25,PIX,0.0,0.0,-5241.0,4.0,10.175711861531184,3
CNPJ_03524,720168,12500,2020-07-21,Restaurantes e similares,2025-05-31,115.0,2.0,57.5,PIX,0.0,0.0,-115.0,2.0,57.61344,0
CNPJ_01558,301765,19278,2018-11-07,Comércio varejista de alimentos,2025-05-31,755711.0,45.0,16793.58,PIX,542589.0,30.0,-213122.0,75.0,15.65333540823737,0
CNPJ_06582,2158292,-169905,2019-02-10,Engenharia civil,2025-02-28,0.0,0.0,0.0,0,221.0,3.0,221.0,3.0,12.702933992525235,0
CNPJ_07556,111133,12608,2019-03-17,Televisão aberta,2025-02-28,1481.0,1.0,1481.0,PIX,0.0,0.0,-1481.0,1.0,8.814482868020304,0
CNPJ_00230,196792,671,2019-12-22,Telecomunicações sem fio,2025-04-30,0.0,0.0,0.0,0,11588.0,5.0,11588.0,5.0,293.2816691505216,0
CNPJ_04131,12464162,85874,2001-06-08,Hotéis e pousadas,2025-01-31,175.0,1.0,175.0,PIX,0.0,0.0,-175.0,1.0,145.14477024477722,0
CNPJ_08307,75072,1377,2021-02-13,Transporte rodoviário de carga,2025-04-30,1892.0,1.0,1892.0,BOLETO,4639.0,6.0,2747.0,7.0,54.51851851851852,0
CNPJ_06809,1275759,-159161,2022-06-23,Restaurantes e similares,2025-03-31,63211.0,2.0,31605.5,BOLETO,0.0,0.0,-63211.0,2.0,8.015525160058054,0
CNPJ_07062,77941,8006,2022-07-15,Atividades de bancos múltiplos,2025-04-30,0.0,0.0,0.0,0,15.0,1.0,15.0,1.0,9.735323507369474,0
CNPJ_07363,9842964,688135,2002-04-20,Padaria e confeitaria,2025-02-28,0.0,0.0,0.0,0,344.0,4.0,344.0,4.0,14.303827010688307,0
CNPJ_08398,1285441,-34244,2017-12-27,Produção de alumínio,2025-05-31,104.0,1.0,104.0,SISTEMICO,0.0,0.0,-104.0,1.0,37.53770003504263,0
CNPJ_01078,61809307,1543783,2003-08-12,Extração de minério de ferro,2025-01-31,235297.0,45.0,5228.82,PIX,173147.0,18.0,-62150.0,63.0,40.03756162621301,0
CNPJ_07207,64848,5252,2021-02-06,Transporte ferroviário de carga,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.347296268088348,0
CNPJ_01034,323472,30179,2017-09-05,Saneamento básico,2025-05-31,22814.0,9.0,2534.89,PIX,0.0,0.0,-22814.0,9.0,10.718446601941748,0
CNPJ_05502,8178953,-329123,2010-11-11,Cultivo de milho,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.85074880819633,0
CNPJ_04414,158879,-636,2021-01-01,Cultivo de trigo,2025-01-31,647.0,1.0,647.0,PIX,384.0,1.0,-263.0,2.0,249.80974842767296,0
CNPJ_03803,268254,-16731,2020-09-27,Comércio atacadista de alimentos,2025-03-31,71.0,1.0,71.0,SISTEMICO,154.0,3.0,83.0,4.0,16.033351264120494,0
CNPJ_04529,2246578,-22054,2021-05-20,Cultivo de soja,2025-04-30,0.0,0.0,0.0,0,4633.0,6.0,4633.0,6.0,101.86714428221636,0
CNPJ_01245,155938,1877,2021-03-16,Comércio atacadista de medicamentos,2025-03-31,1309.0,6.0,218.17,PIX,750.0,1.0,-559.0,7.0,83.07831646244006,0
CNPJ_03001,1878130,-64120,2017-01-17,Montagem industrial,2025-01-31,1811.0,1.0,1811.0,BOLETO,1507.0,1.0,-304.0,2.0,29.29086088583905,0
CNPJ_09704,1004889,-19414,2015-05-18,Fabricação de produtos químicos,2025-04-30,0.0,0.0,0.0,0,6023.0,6.0,6023.0,6.0,51.76104872772226,0
CNPJ_07445,2337636,158272,2020-05-06,Fabricação de móveis,2025-05-31,42324.0,4.0,10581.0,PIX,11775.0,3.0,-30549.0,7.0,14.769738172260412,0
CNPJ_04760,96778977,7544297,2002-01-30,Fabricação de automóveis,2025-01-31,3109985.0,17.0,182940.29,PIX,83061.0,1.0,-3026924.0,18.0,12.828097435718664,3
CNPJ_09277,71623,-2415,2020-04-18,Obras de infraestrutura elétrica,2025-05-31,0.0,0.0,0.0,0,36.0,1.0,36.0,1.0,29.657556935817805,0
CNPJ_04283,138711,-5740,2022-04-11,Transporte ferroviário de carga,2025-05-31,2857.0,1.0,2857.0,PIX,0.0,0.0,-2857.0,1.0,24.16567944250871,0
CNPJ_06540,137752,4041,2019-09-02,Serviços de tecnologia da informação,2025-02-28,0.0,0.0,0.0,0,15314.0,4.0,15314.0,4.0,34.08859193268993,0
CNPJ_03801,2833485,-13539,2021-04-21,Produção de ferro-gusa,2025-05-31,292.0,1.0,292.0,PIX,0.0,0.0,-292.0,1.0,209.28318191890097,0
CNPJ_05152,17395046,1438924,2019-12-14,Produção cinematográfica,2025-03-31,8.0,1.0,8.0,TED,0.0,0.0,-8.0,1.0,12.088926169832458,0
CNPJ_08323,11211436,-1044495,2021-02-20,Cultivo de soja,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.733834053777183,0
CNPJ_08151,377297,-6262,2018-11-27,Fabricação de automóveis,2025-04-30,347587.0,9.0,38620.78,PIX,0.0,0.0,-347587.0,9.0,60.25183647396998,0
CNPJ_07905,950205,-37075,2019-03-04,Correios e entregas expressas,2025-05-31,0.0,0.0,0.0,0,829.0,3.0,829.0,3.0,25.629265003371543,0
CNPJ_04947,18171261,1249223,2014-07-15,Telecomunicações sem fio,2025-02-28,0.0,0.0,0.0,0,20.0,1.0,20.0,1.0,14.546050625068542,0
CNPJ_08621,452178,34419,2014-01-28,Hotéis e pousadas,2025-05-31,612795.0,10.0,61279.5,BOLETO,1843326.0,59.0,1230531.0,69.0,13.13745315087597,0
CNPJ_03423,1863320,8001,2022-10-15,Consultoria empresarial,2025-05-31,255.0,2.0,127.5,PIX,0.0,0.0,-255.0,2.0,232.885889263842,0
CNPJ_09469,144132,12134,2022-09-11,Comércio varejista de alimentos,2025-01-31,0.0,0.0,0.0,0,49.0,3.0,49.0,3.0,11.878358331959785,0
CNPJ_05309,2798899,197617,2015-12-24,Extração de minério de ferro,2025-01-31,61.0,1.0,61.0,PIX,0.0,0.0,-61.0,1.0,14.16325012524226,0
CNPJ_04989,27766625,2008873,2004-05-28,Padaria e confeitaria,2025-03-31,0.0,0.0,0.0,0,1116.0,3.0,1116.0,3.0,13.82199123588201,0
CNPJ_04483,284943,38366,2019-10-12,Extração de minério de ferro,2025-04-30,4577780.0,35.0,130793.71,PIX,200200.0,3.0,-4377580.0,38.0,7.426966584997133,0
CNPJ_01681,2865002,-34491,2018-06-17,Distribuição de energia elétrica,2025-04-30,10334.0,6.0,1722.33,PIX,3024.0,3.0,-7310.0,9.0,83.0652054159056,0
CNPJ_04476,357095,-33922,2016-11-25,Correios e entregas expressas,2025-01-31,309.0,1.0,309.0,BOLETO,56.0,1.0,-253.0,2.0,10.526944166027947,0
CNPJ_03091,51425,-3736,2022-02-05,Transporte rodoviário de carga,2025-03-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.764721627408994,0
CNPJ_02262,27165008,1795121,2018-07-08,Administração pública,2025-02-28,91.0,1.0,91.0,PIX,0.0,0.0,-91.0,1.0,15.13268910563689,0
CNPJ_02418,193964319,7048973,1997-12-03,Comércio atacadista de bebidas,2025-01-31,0.0,0.0,0.0,0,12729.0,7.0,12729.0,7.0,27.516677819591592,3
CNPJ_00215,360213,-6073,2017-02-15,Atividades hospitalares,2025-02-28,16706288.0,206.0,81098.49,PIX,6119890.0,97.0,-10586398.0,303.0,59.31384818047093,2
CNPJ_02120,70923,10562,2019-02-01,Fabricação de móveis,2025-05-31,160281.0,15.0,10685.4,PIX,126309.0,20.0,-33972.0,35.0,6.7149214163984094,0
CNPJ_06986,1579373,-131529,2016-04-09,Cultivo de milho,2025-01-31,40.0,1.0,40.0,PIX,0.0,0.0,-40.0,1.0,12.007792958206934,0
CNPJ_04121,871585,-83107,2022-06-25,Cultivo de milho,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.487504061029757,0
CNPJ_04897,1802655,55676,2016-03-23,Fabricação de caminhões e ônibus,2025-04-30,3494.0,1.0,3494.0,PIX,1452.0,1.0,-2042.0,2.0,32.37759537323083,0
CNPJ_06496,1719455,-133988,2021-11-11,Montagem industrial,2025-03-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.832902946532526,0
CNPJ_09745,221453,7257,2020-04-20,Fabricação de móveis,2025-05-31,133.0,1.0,133.0,PIX,62.0,1.0,-71.0,2.0,30.515777869643102,0
